SIGNGU_CD,EMDL_CD,CLL,HMNO,VCNO,ADRES_NM,HOUSE_TYPE,HSMP_NM,BILDNG_YR,FLR,XUAR,CNTRCT_YM,CNTRCT_DE,TRNS_CLSF,TRAMT,ASSRNC_AMT,MTHT_AMT,NRB_SWST_NM,NRB_SWST_DSTNC,SIGUNGU_CD,CNTCT_DE,NRB_SWST_DIST
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,39,22.76,202502,,월세,0,500,80,인천대입구역,,28185,18,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,37,22.76,202502,,월세,0,500,75,인천대입구역,,28185,18,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,17,22.43,202502,,월세,0,500,73,인천대입구역,,28185,17,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,14,22.57,202502,,월세,0,500,70,인천대입구역,,28185,17,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,8,22.14,202502,,월세,0,2000,55,인천대입구역,,28185,17,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,9,22.14,202502,,월세,0,2000,41,인천대입구역,,28185,17,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,20,18.01,202502,,월세,0,11900,5,인천대입구역,,28185,16,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,33,23.5,202502,,월세,0,500,73,인천대입구역,,28185,15,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,35,19.75,202502,,월세,0,500,65,인천대입구역,,28185,15,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,8,23.01,202502,,월세,0,500,70,인천대입구역,,28185,15,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,22,18.5,202502,,월세,0,500,70,인천대입구역,,28185,15,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,17,18.5,202502,,월세,0,500,65,인천대입구역,,28185,15,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,29,17.98,202502,,월세,0,500,65,인천대입구역,,28185,15,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,14,27.76,202502,,월세,0,500,64,인천대입구역,,28185,15,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,22,19.32,202502,,월세,0,500,49,인천대입구역,,28185,15,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,39,22.14,202502,,월세,0,500,73,인천대입구역,,28185,14,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,35,17.98,202502,,월세,0,500,65,인천대입구역,,28185,14,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,11,19.75,202502,,월세,0,500,68,인천대입구역,,28185,13,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,21,22.57,202502,,월세,0,500,70,인천대입구역,,28185,13,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,34,23.01,202502,,월세,0,1000,70,인천대입구역,,28185,13,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,17,23.01,202502,,월세,0,1000,73,인천대입구역,,28185,12,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,10,23.01,202502,,월세,0,500,75,인천대입구역,,28185,11,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,36,22.14,202502,,월세,0,1000,68,인천대입구역,,28185,11,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,16,19.32,202502,,월세,0,500,68,인천대입구역,,28185,10,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,38,28.81,202502,,월세,0,500,90,인천대입구역,,28185,10,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,11,17.98,202502,,월세,0,500,68,인천대입구역,,28185,8,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,20,23.5,202502,,월세,0,500,67,인천대입구역,,28185,7,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,16,28.81,202502,,월세,0,500,85,인천대입구역,,28185,7,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,9,19.32,202502,,월세,0,1000,66,인천대입구역,,28185,6,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,17,22.14,202502,,월세,0,500,73,인천대입구역,,28185,6,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,16,18.65,202502,,월세,0,500,70,인천대입구역,,28185,6,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,31,22.57,202502,,월세,0,500,70,인천대입구역,,28185,6,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,7,22.57,202502,,월세,0,1000,73,인천대입구역,,28185,6,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,9,22.36,202502,,월세,0,500,70,인천대입구역,,28185,6,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,20,20.6,202502,,월세,0,500,67,인천대입구역,,28185,4,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,30,22.14,202502,,월세,0,500,78,인천대입구역,,28185,4,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,31,23.01,202502,,월세,0,500,75,인천대입구역,,28185,3,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,38,22.57,202502,,월세,0,500,73,인천대입구역,,28185,3,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,7,23.01,202502,,월세,0,500,70,인천대입구역,,28185,2,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,15,23.01,202502,,월세,0,500,70,인천대입구역,,28185,2,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,39,19.75,202502,,월세,0,500,51,인천대입구역,,28185,1,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,17,19.35,202502,,월세,0,500,70,인천대입구역,,28185,1,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,22,19.73,202502,,월세,0,500,70,인천대입구역,,28185,1,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,8,23.5,202502,,월세,0,500,80,인천대입구역,,28185,1,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,21,19.32,202502,,월세,0,500,65,인천대입구역,,28185,1,61
,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,22,22.57,202502,,월세,0,500,73,인천대입구역,,28185,1,61
,10600,1,9,5,인천광역시 연수구 송도동 9-5,아파트,송도웰카운티4단지,2010,7,84.87,202502,,매매,74500,0,0,지식정보단지역,,28185,26,196
,10600,1,9,5,인천광역시 연수구 송도동 9-5,아파트,송도웰카운티4단지,2010,2,177.31,202502,,매매,115000,0,0,지식정보단지역,,28185,24,196
,10600,1,9,6,인천광역시 연수구 송도동 9-6,아파트,송도웰카운티3단지,2010,16,84.99,202502,,매매,82000,0,0,지식정보단지역,,28185,19,212
,10600,1,9,6,인천광역시 연수구 송도동 9-6,아파트,송도웰카운티3단지,2010,22,101.53,202502,,매매,83400,0,0,지식정보단지역,,28185,8,212
,10600,1,9,29,인천광역시 연수구 송도동 9-29,아파트,송도웰카운티2단지,2007,6,134.99,202502,,매매,92000,0,0,지식정보단지역,,28185,26,249
,10600,1,9,31,인천광역시 연수구 송도동 9-31,아파트,송도웰카운티1단지,2008,9,119.91,202502,,매매,88000,0,0,지식정보단지역,,28185,15,24
,10600,1,9,31,인천광역시 연수구 송도동 9-31,아파트,송도웰카운티1단지,2008,8,134.99,202502,,매매,85500,0,0,지식정보단지역,,28185,12,24
,10600,1,9,31,인천광역시 연수구 송도동 9-31,아파트,송도웰카운티1단지,2008,9,134.99,202502,,월세,0,3000,170,지식정보단지역,,28185,21,24
,10600,1,9,31,인천광역시 연수구 송도동 9-31,아파트,송도웰카운티1단지,2008,10,119.91,202502,,월세,0,3000,160,지식정보단지역,,28185,21,24
,10600,1,10,30,인천광역시 연수구 송도동 10-30,아파트,송도SK뷰센트럴,2020,15,84.66,202502,,매매,83000,0,0,인천대입구역,,28185,15,286
,10600,1,10,30,인천광역시 연수구 송도동 10-30,오피스텔,송도 SK뷰 센트럴,2020,9,30.08,202502,,월세,0,500,66,인천대입구역,,28185,26,286
,10600,1,10,30,인천광역시 연수구 송도동 10-30,오피스텔,송도 SK뷰 센트럴,2020,12,28.94,202502,,월세,0,500,67,인천대입구역,,28185,20,286
,10600,1,10,30,인천광역시 연수구 송도동 10-30,오피스텔,송도 SK뷰 센트럴,2020,10,28.94,202502,,월세,0,500,75,인천대입구역,,28185,14,286
,10600,1,10,30,인천광역시 연수구 송도동 10-30,오피스텔,송도 SK뷰 센트럴,2020,19,28.94,202502,,월세,0,1000,75,인천대입구역,,28185,1,286
,10600,1,19,1,인천광역시 연수구 송도동 19-1,오피스텔,커낼워크 D2,2009,5,129.79,202502,,매매,51000,0,0,국제업무지구역,,28185,28,434
,10600,1,19,1,인천광역시 연수구 송도동 19-1,오피스텔,커낼워크 D2,2009,5,129.79,202502,,매매,51000,0,0,국제업무지구역,,28185,28,434
,10600,1,19,1,인천광역시 연수구 송도동 19-1,오피스텔,커낼워크 D2,2009,3,70.25,202502,,월세,0,3000,70,국제업무지구역,,28185,26,434
,10600,1,19,1,인천광역시 연수구 송도동 19-1,오피스텔,커낼워크 D2,2009,5,75.31,202502,,월세,0,1000,80,국제업무지구역,,28185,13,434
,10600,1,23,3,인천광역시 연수구 송도동 23-3,아파트,더샵센트럴파크1,2010,20,106.93,202502,,월세,0,5000,280,센트럴파크역,,28185,28,372
,10600,1,23,3,인천광역시 연수구 송도동 23-3,아파트,더샵센트럴파크1,2010,39,106.93,202502,,월세,0,3000,230,센트럴파크역,,28185,3,372
,10600,1,23,4,인천광역시 연수구 송도동 23-4,아파트,더샵센트럴파크2,2011,15,105.69,202502,,매매,111500,0,0,센트럴파크역,,28185,14,415
,10600,1,23,4,인천광역시 연수구 송도동 23-4,아파트,더샵센트럴파크2,2011,33,105.69,202502,,월세,0,5000,250,센트럴파크역,,28185,7,415
,10600,1,23,4,인천광역시 연수구 송도동 23-4,아파트,더샵센트럴파크2,2011,25,146.51,202502,,월세,0,10000,450,센트럴파크역,,28185,1,415
,10600,1,30,1,인천광역시 연수구 송도동 30-1,아파트,디에트르송도시그니처뷰,2023,42,174.17,202502,,매매,230000,0,0,송도달빛축제공원역,,28185,11,144
,10600,1,30,1,인천광역시 연수구 송도동 30-1,오피스텔,디에트르 송도 시그니처뷰,2023,32,85,202502,,매매,40000,0,0,송도달빛축제공원역,,28185,14,144
,10600,1,30,1,인천광역시 연수구 송도동 30-1,오피스텔,디에트르 송도 시그니처뷰,2023,36,85,202502,,월세,0,2000,150,송도달빛축제공원역,,28185,22,144
,10600,1,30,1,인천광역시 연수구 송도동 30-1,오피스텔,디에트르 송도 시그니처뷰,2023,31,85,202502,,월세,0,2000,200,송도달빛축제공원역,,28185,15,144
,10600,1,30,1,인천광역시 연수구 송도동 30-1,오피스텔,디에트르 송도 시그니처뷰,2023,32,85,202502,,월세,0,3000,135,송도달빛축제공원역,,28185,15,144
,10600,1,30,1,인천광역시 연수구 송도동 30-1,오피스텔,디에트르 송도 시그니처뷰,2023,33,85,202502,,월세,0,2000,150,송도달빛축제공원역,,28185,8,144
,10600,1,30,1,인천광역시 연수구 송도동 30-1,오피스텔,디에트르 송도 시그니처뷰,2023,24,85,202502,,월세,0,1000,150,송도달빛축제공원역,,28185,7,144
,10600,1,30,1,인천광역시 연수구 송도동 30-1,오피스텔,디에트르 송도 시그니처뷰,2023,2,85,202502,,월세,0,2000,130,송도달빛축제공원역,,28185,7,144
,10600,1,30,2,인천광역시 연수구 송도동 30-2,오피스텔,힐스테이트 송도 더스카이,2024,9,59.93,202502,,매매,30500,0,0,국제업무지구역,,28185,14,34
,10600,1,30,2,인천광역시 연수구 송도동 30-2,아파트,힐스테이트송도더스카이,2024,47,102.89,202502,,월세,0,5000,260,국제업무지구역,,28185,19,34
,10600,1,30,2,인천광역시 연수구 송도동 30-2,아파트,힐스테이트송도더스카이,2024,9,120.28,202502,,월세,0,10000,340,국제업무지구역,,28185,19,34
,10600,1,30,2,인천광역시 연수구 송도동 30-2,아파트,힐스테이트송도더스카이,2024,34,84.88,202502,,월세,0,5000,200,국제업무지구역,,28185,6,34
,10600,1,30,2,인천광역시 연수구 송도동 30-2,아파트,힐스테이트송도더스카이,2024,50,120.28,202502,,월세,0,5000,300,국제업무지구역,,28185,3,34
,10600,1,30,2,인천광역시 연수구 송도동 30-2,오피스텔,힐스테이트 송도 더스카이,2024,47,59.93,202502,,월세,0,3000,130,국제업무지구역,,28185,1,34
,10600,1,30,3,인천광역시 연수구 송도동 30-3,오피스텔,송도센트로드,2011,5,74.75,202502,,매매,21000,0,0,국제업무지구역,,28185,11,4
,10600,1,30,5,인천광역시 연수구 송도동 30-5,아파트,더샵송도아크베이,2025,25,121.06,202502,,월세,0,10000,300,국제업무지구역,,28185,21,57
,10600,1,33,1,인천광역시 연수구 송도동 33-1,아파트,송도아트윈푸르지오,2015,34,106.78,202502,,매매,100250,0,0,센트럴파크역,,28185,19,18
,10600,1,33,1,인천광역시 연수구 송도동 33-1,아파트,송도아트윈푸르지오,2015,17,84.98,202502,,매매,77000,0,0,센트럴파크역,,28185,10,18
,10600,1,33,1,인천광역시 연수구 송도동 33-1,오피스텔,오피스텔,2015,9,28.14,202502,,매매,13000,0,0,센트럴파크역,,28185,11,18
,10600,1,33,1,인천광역시 연수구 송도동 33-1,아파트,송도아트윈푸르지오,2015,38,106.78,202502,,월세,0,5000,230,센트럴파크역,,28185,11,18
,10600,1,33,1,인천광역시 연수구 송도동 33-1,아파트,송도아트윈푸르지오,2015,32,114.95,202502,,월세,0,5000,250,센트럴파크역,,28185,8,18
,10600,1,33,1,인천광역시 연수구 송도동 33-1,오피스텔,오피스텔,2015,3,25.97,202502,,월세,0,1000,64,센트럴파크역,,28185,27,18
,10600,1,33,1,인천광역시 연수구 송도동 33-1,오피스텔,오피스텔,2015,4,31.06,202502,,월세,0,500,70,센트럴파크역,,28185,27,18
,10600,1,33,1,인천광역시 연수구 송도동 33-1,오피스텔,오피스텔,2015,8,31.06,202502,,월세,0,5000,40,센트럴파크역,,28185,13,18
,10600,1,33,1,인천광역시 연수구 송도동 33-1,오피스텔,오피스텔,2015,7,51.74,202502,,월세,0,1000,100,센트럴파크역,,28185,6,18
,10600,1,83,0,인천광역시 연수구 송도동 83,오피스텔,송도센트럴파크 푸르지오 시티,2015,6,58.78,202502,,매매,29900,0,0,센트럴파크역,,28185,5,212
,10600,1,84,2,인천광역시 연수구 송도동 84-2,오피스텔,송도 아트포레 푸르지오 시티,2019,6,47.94,202502,,매매,30000,0,0,센트럴파크역,,28185,23,0
,10600,1,84,2,인천광역시 연수구 송도동 84-2,오피스텔,송도 아트포레 푸르지오 시티,2019,15,27.1,202502,,매매,16500,0,0,센트럴파크역,,28185,1,0
,10600,1,84,2,인천광역시 연수구 송도동 84-2,오피스텔,송도 아트포레 푸르지오 시티,2019,5,22.35,202502,,월세,0,500,68,센트럴파크역,,28185,28,0
