NO,주소,위도,경도,층,보증금 시그모이드,보증금 z score,보증금,월세 시그모이드,월세 zscore,월세,관리비 시그모이드,관리비 zscore,관리비,종류,평수,방 수,욕실 수,향,"향(남향,동향등)(원본)",전입가능여부,전입가능 여부(원본),주차장,주차장(원본),즉시 입주 여부,즉시입주여부(원본),복층 여부,복층여부(원본),에어컨,에어컨(원본),냉장고,냉장고(원본),세탁기,세탁기(원본),인덕션,인덕션(원본),엘리베이터,엘리베이터(원본),신발장,신발장(원본),옷장,옷장(원본),베란다,베란다(원본),싱크대,싱크대(원본),url 주소,버스_시간(분),지하철_시간(분),총_시간(분)
117,인천시 연수구 옥련동 474-2,37.4225613,126.6474412,2,0.336311448,-0.679775331,1000000,0.29987,-0.8479,400000,0.23837,-1.16163,30000,원룸,8,1,1,북서,북서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.63248232296974-37.422604999998995&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgcAWAJwBmVwAY55Smp6I1ZYEHkAXSA,0,0,30 
118,인천시 연수구 옥련동 348-157,37.4236353,126.6571744,4,0.422588357,-0.312156877,5000000,0.29987,-0.8479,400000,0.20056,-1.38277,10000,빌라,10,2,1,남,남,0,,0,x,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.6422063229677-37.423672999999496&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgAMLgCwOvc8pWr0jVlgQeQBdIA,0,0,34 
119,인천시 연수구 옥련동 524-10,37.4198855,126.6505039,2,0.536775018,0.147366189,10000000,0.61229,0.45696,700000,0.40428,-0.38765,100000,오피스텔,17,2,1,서,서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.63556532297014-37.41988300000028&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgAMDmzacB2OeUrV6I1ZYEHkAXSA,0,0,30 
120,인천시 연수구 옥련동 330-28,37.4246099,126.6577009,1,0.336311448,-0.679775331,1000000,0.25628,-1.06537,350000,0.2808,-0.9405,50000,원룸,8,1,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64278232296806-37.42465500000043&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZicBOGwA4ADB7nlK1PRGrLAg8gC6QA,0,0,34 
121,인천시 연수구 옥련동 348-120,37.4230112,126.6563526,2,0.336311448,-0.679775331,1000000,0.30908,-0.8044,410000,0.2808,-0.9405,50000,원룸,7,1,1,남동,남동,0,,1,o,1,즉시입주,0,X,0,x,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64142032296763-37.423017999998606&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgJwB2AKzuAHA7nlK1PRGrLAg8gC6QA,0,0,34 
122,인천시 연수구 옥련동 327-24,37.4259577,126.6595363,2,0.35712356,-0.587870717,2000000,0.21707,-1.28285,300000,0.2808,-0.9405,50000,원룸,6,1,1,서,서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64459832296666-37.425991000000195&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgOx27N5w7nlK1ekdZYEHkAXSA,0,0,36 
123,인천시 연수구 청학동 41-1,37.4291993,126.6619507,1,0.378489117,-0.495966104,3000000,0.34742,-0.63042,450000,0.2808,-0.9405,50000,원룸,7,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64701332296613-37.4292300000006&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgDsAZgCcHhwA455Smp6I1ZYEHkAXSA,0,0,41 
124,인천시 연수구 청학동 3-31,37.4327514,126.6595619,4,0.536775018,0.147366189,10000000,0.79032,1.32686,900000,0.32753,-0.71936,70000,단독/다가구,20,3,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64463032296976-37.432787999999206&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVifPXAZjnlK1ekdawIPIAukA,0,0,42 
125,인천시 연수구 청학동 497-3,37.4174887,126.6756496,4,0.422588357,-0.312156877,5000000,0.29082,-0.89139,390000,0.45847,-0.16651,120000,원룸,7,1,1,북서,북서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.660706322966-37.417521000000065&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMdgJyuADAHYALHPKVq9EassCDyALpAA,0,0,42 
126,인천시 연수구 청학동 535-13,37.4279049,126.6661707,B1,0.422588357,-0.312156877,5000000,0.25628,-1.06537,350000,0.18342,-1.49334,0,빌라,12,3,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65124232296989-37.42795699999867&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMdgJwAWAMx27ABjnlK1PRGrLAg8gC6QA,0,0,50 
127,인천시 연수구 청학동 549-10,37.4270921,126.6686937,1,0.422588357,-0.312156877,5000000,0.29987,-0.8479,400000,0.18342,-1.49334,0,빌라,11,2,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65375432296764-37.42711499999977&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMdgJw2AHM7t255StXpGrLAg8gC6QA,0,0,47 
128,인천시 연수구 청학동 3-31,37.4327514,126.6595619,3,0.536775018,0.147366189,10000000,0.79032,1.32686,900000,0.32753,-0.71936,70000,단독/다가구,22,3,2,동,동,0,,1,o,0,협의 가능,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64463032296749-37.432787999999334&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMdgJwAOAAwAWVwGY55Smp6I1ZYEHkAXSA,0,0,42 
129,인천시 연수구 청학동 540-16,37.4279897,126.6675148,3,0.35712356,-0.587870717,2000000,0.19571,-1.41333,270000,0.2808,-0.9405,50000,원룸,8,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65258132296856-37.428041999999294&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMdgOwBWZwE4AzAA455Smp6I1ZYEHkAXSA,0,0,49 
130,인천시 연수구 청학동 482-8,37.4176707,126.6730507,2,0.422588357,-0.312156877,5000000,0.45129,-0.19547,550000,0.2808,-0.9405,50000,단독/다가구,13,2,1,서,서,0,,1,o,0,협의 가능,0,X,1,o,1,o,1,o,1,o,0,x,1,o,0,x,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65809832296839-37.417708999998695&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMdgKwAWZzYCcDueUrV6I1ZYEHkAXSA,0,0,43 
131,인천시 연수구 청학동 493-7,37.4184522,126.6754421,2,0.35712356,-0.587870717,2000000,0.26466,-1.02188,360000,0.37796,-0.49822,90000,단독/다가구,5,1,1,동,동,0,,1,o,0,협의 가능,0,X,1,o,1,o,1,o,1,o,0,x,1,o,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.66049932296778-37.418491999999546&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgDMLm07su55StXpGrLAg8gC6QA,0,0,43 
132,인천시 연수구 청학동 497-3,37.4174887,126.6756496,4,0.422588357,-0.312156877,5000000,0.25628,-1.06537,350000,0.5412,0.16519,150000,원룸,7,1,1,북서,북서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.66070632296885-37.41752099999897&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgDsATnt2Xc8pWr0jVlgQeQBdIA,0,0,42 
133,인천시 연수구 청학동 562-9,37.4263161,126.6651045,1,0.378489117,-0.495966104,3000000,0.22455,-1.23935,310000,0.2808,-0.9405,50000,빌라,7,1,1,북,북,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65015932296683-37.426333999999684&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgAcATjtOALAGY55Smp6I1ZYEHkAXSA,0,0,43 
134,인천시 연수구 청학동 41-1,37.4291993,126.6619507,1,0.378489117,-0.495966104,3000000,0.30908,-0.8044,410000,0.37796,-0.49822,90000,원룸,8,1,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64701332297022-37.4292300000001&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgDsABgCcdgCxu55Smp6I1ZYEHkAXSA,0,0,41 
135,인천시 연수구 청학동 497-3,37.4174887,126.6756496,3,0.422588357,-0.312156877,5000000,0.29082,-0.89139,390000,0.42575,-0.2992,108000,원룸,7,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.6607063229701-37.41752099999927&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVjsB2ABwBmV67nlK1PRGrLAg8gC6QA,0,0,42 
136,인천시 연수구 청학동 556-4,37.4255377,126.6702597,2,0.326132967,-0.725727637,500000,0.29987,-0.8479,400000,0.2808,-0.9405,50000,단독/다가구,8,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65531932297176-37.425571999999676&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgAcTgMwAWAOye55Smp6I1ZYEHkAXSA,0,0,46 
137,인천시 연수구 청학동 461-1,37.4171921,126.6694379,3,0.35712356,-0.587870717,2000000,0.22455,-1.23935,310000,0.37796,-0.49822,90000,원룸,9,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.6545003229702-37.41722499999986&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgDsABicAOV3PKVq9EassCDyALpAA,0,0,47 
138,인천시 연수구 청학동 41-1,37.4291993,126.6619507,1,0.378489117,-0.495966104,3000000,0.34742,-0.63042,450000,0.2808,-0.9405,50000,원룸,6,1,1,서,서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64701332296931-37.42922999999877&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgAcTgMwBOAOwO55Smp6I1ZYEHkAXSA,0,0,41 
139,인천시 연수구 청학동 41-1,37.4291993,126.6619507,2,0.422588357,-0.312156877,5000000,0.29987,-0.8479,400000,0.35234,-0.60879,80000,원룸,5,1,1,서,서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64701332296818-37.429229999999976&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgAcTgCwv3ABjnlK1PRGrLAg8gC6QA,0,0,41 
140,인천시 연수구 청학동 540-16,37.4279897,126.6675148,3,0.422588357,-0.312156877,5000000,0.34742,-0.63042,450000,0.2808,-0.9405,50000,단독/다가구,12,2,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65258132296731-37.42804200000117&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgAcTgMwuALHbnlK1PRGrLAg8gC6QA,0,0,49 
141,인천시 연수구 청학동 497-3,37.4174887,126.6756496,3,0.422588357,-0.312156877,5000000,0.24006,-1.15236,330000,0.40428,-0.38765,100000,원룸,7,1,1,남동,남동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,z,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.66070632296623-37.41752099999934&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgAsATgAcd13PKVq9EassCDyALpAA,0,0,42 
142,인천시 연수구 청학동 457-2,37.4177106,126.6680123,3,0.35712356,-0.587870717,2000000,0.22455,-1.23935,310000,0.37796,-0.49822,90000,원룸,9,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65307532297015-37.41776899999931&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgDMAFgAMTjwA455Smp6I1ZYEHkAXSA,0,0,48 
143,인천시 연수구 청학동 3-31,37.4327514,126.6595619,3,0.536775018,0.147366189,10000000,0.79032,1.32686,900000,0.32753,-0.71936,70000,단독/다가구,22,3,2,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.6446303229693-37.4327880000002&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgcAWABzP3c8pWr0jVlgQeQBdIA,0,0,42 
144,인천시 연수구 청학동 565-8,37.4253938,126.6639675,3,0.326132967,-0.725727637,500000,0.28193,-0.93489,380000,0.37796,-0.49822,90000,원룸,9,1,1,북,북,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64899032297001-37.42544099999988&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgAcDmwHYADF7nlK1PRGrLAg8gC6QA,0,0,42 
145,인천시 연수구 청학동 497-3,37.4174887,126.6756496,4,0.422588357,-0.312156877,5000000,0.29082,-0.89139,390000,0.43117,-0.27708,110000,원룸,6,1,1,북서,북서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.66070632296805-37.417521000000036&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgCsADnsBOF3PKVq9EassCDyALpAA,0,0,42 
146,인천시 연수구 청학동 570-3,37.4244685,126.664932,3,0.336311448,-0.679775331,1000000,0.45129,-0.19547,550000,0.2808,-0.9405,50000,단독/다가구,11,2,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.64998132297092-37.42449699999999&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgAcDgOwBmJ57nlK1PRGrLAg8gC6QA,0,0,26 
147,인천시 연수구 청학동 551-3,37.4275715,126.6693808,2,0.422588357,-0.312156877,5000000,0.39821,-0.41294,500000,0.18342,-1.49334,0,원룸,10,2,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.65443532296865-37.427583000000354&zoom=14.32874240235608&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgDsdgAwAOB3bnlK1PRGrLAg8gC6QA,0,0,48 
